"codigo","data_dia","data_semana","data_mes","data_ano","lon","lat","chuva","vento","press","temp","umidade","rajada","amp","regiao","uf","estacao","altitude"
"A102",2024-06-17,"2024-25","2024-6",2024,-69.92638888,-9.35833333,0,1.19302241187478,945.412738157186,22.8710256710607,55.171831395429,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-06-18,"2024-25","2024-6",2024,-69.92638888,-9.35833333,0,1.67696796100066,944.789713643338,22.6890593652156,52.7968704328834,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-06-19,"2024-25","2024-6",2024,-69.92638888,-9.35833333,0,1.39207777259037,945.839860814717,22.9210189860988,51.9074910661857,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-06-20,"2024-25","2024-6",2024,-69.92638888,-9.35833333,0,1.42739367598025,946.680977582467,23.5223504238013,49.9073805040247,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-06-21,"2024-25","2024-6",2024,-69.92638888,-9.35833333,0,1.90903598409702,945.931946288964,23.3761199855501,51.2724748327533,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-06-22,"2024-25","2024-6",2024,-69.92638888,-9.35833333,0,1.72964326037051,945.594558702462,23.3079106096264,54.5995795090926,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-06-23,"2024-25","2024-6",2024,-69.92638888,-9.35833333,0,1.42834141877429,945.360979369206,23.3965780423658,55.9674712674838,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-06-24,"2024-26","2024-6",2024,-69.92638888,-9.35833333,0,1.30001934181591,945.754059556211,23.7182977676398,56.4670874077786,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-06-25,"2024-26","2024-6",2024,-69.92638888,-9.35833333,0,0.950892066107502,946.506287295179,24.0199027104644,58.1097841020641,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-06-26,"2024-26","2024-6",2024,-69.92638888,-9.35833333,0,1.21884709730503,946.710124633029,23.1611910515394,59.1157924534621,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-06-27,"2024-26","2024-6",2024,-69.92638888,-9.35833333,0,0.878164764618295,945.43030323845,22.315731356313,61.0215844455108,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-06-28,"2024-26","2024-6",2024,-69.92638888,-9.35833333,0,1.01580347865221,944.558284151263,22.4065400932313,59.2723838859103,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-06-29,"2024-26","2024-6",2024,-69.92638888,-9.35833333,0,1.13087071704374,946.243920321981,22.7772202606802,55.2175612923155,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-06-30,"2024-26","2024-6",2024,-69.92638888,-9.35833333,0,1.25731475067495,946.731845242829,21.1314475149593,54.5206781932386,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-01,"2024-27","2024-7",2024,-69.92638888,-9.35833333,0,1.39939372106995,947.861332961554,20.7126797134331,59.11583425018,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-02,"2024-27","2024-7",2024,-69.92638888,-9.35833333,0,1.3913787581602,948.082798343484,21.394037424843,61.9703074516852,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-03,"2024-27","2024-7",2024,-69.92638888,-9.35833333,0,1.27346878861072,946.732794451915,22.7401033914087,53.8994532384358,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-04,"2024-27","2024-7",2024,-69.92638888,-9.35833333,0,1.03707241953964,945.614879274559,23.1938810539645,47.9819268574493,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-05,"2024-27","2024-7",2024,-69.92638888,-9.35833333,0,1.22312372046504,947.042496552733,23.2331746168229,47.1344600675836,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-06,"2024-27","2024-7",2024,-69.92638888,-9.35833333,0,1.39162161560162,947.996059259663,23.3915411246463,47.178297110659,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-07,"2024-27","2024-7",2024,-69.92638888,-9.35833333,0,1.1432538370896,947.029247150622,22.8533395537799,54.5028221567966,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-08,"2024-28","2024-7",2024,-69.92638888,-9.35833333,0,1.40311473274402,946.414643887653,21.824472224525,64.0550461490089,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-09,"2024-28","2024-7",2024,-69.92638888,-9.35833333,0,1.58074491701604,945.534652832603,20.6950754884314,71.5678895604155,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-10,"2024-28","2024-7",2024,-69.92638888,-9.35833333,0,1.18930870200025,945.40123212266,20.3211595816901,69.8946970728283,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-11,"2024-28","2024-7",2024,-69.92638888,-9.35833333,0,1.4616072559857,946.741780676605,21.6510212835657,65.7393473124677,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-12,"2024-28","2024-7",2024,-69.92638888,-9.35833333,0,1.8093930092907,950.492406937967,21.6166240888713,66.2337332294001,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-13,"2024-28","2024-7",2024,-69.92638888,-9.35833333,0,2.18675993653308,950.42813123587,20.955186926945,64.8349777804815,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-14,"2024-28","2024-7",2024,-69.92638888,-9.35833333,0,1.73611779568997,949.684787130776,20.8236672890403,63.7147738996024,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-15,"2024-29","2024-7",2024,-69.92638888,-9.35833333,0,1.50146357537881,950.61409756352,20.5966080417201,63.8034137540318,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-16,"2024-29","2024-7",2024,-69.92638888,-9.35833333,0,2.07434521377023,951.178958377013,21.0210987280354,60.0803186390746,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-17,"2024-29","2024-7",2024,-69.92638888,-9.35833333,0,1.65558829913477,951.667671923891,21.9125157124772,55.0883467207906,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-18,"2024-29","2024-7",2024,-69.92638888,-9.35833333,0,1.54351865666879,949.85233381408,22.6835067282609,50.7397316852081,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-19,"2024-29","2024-7",2024,-69.92638888,-9.35833333,0,1.86506773059934,950.68781853618,23.1342594165848,48.4451398418121,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-20,"2024-29","2024-7",2024,-69.92638888,-9.35833333,0,1.87172070720421,950.588741540492,22.4504960033147,48.5559295778592,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-21,"2024-29","2024-7",2024,-69.92638888,-9.35833333,0,1.74234758343991,949.27351611609,22.3564999851782,45.3195014914939,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-22,"2024-30","2024-7",2024,-69.92638888,-9.35833333,0,1.39581738626138,950.087468692773,22.7277175204113,44.8400689395717,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-23,"2024-30","2024-7",2024,-69.92638888,-9.35833333,0,1.69925036510279,950.384163845548,22.6321807890225,45.5218859588011,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-24,"2024-30","2024-7",2024,-69.92638888,-9.35833333,0,1.87668527012052,950.383410689363,22.5235973228616,44.2970894195115,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-25,"2024-30","2024-7",2024,-69.92638888,-9.35833333,0,1.09833805395136,949.734898914942,22.9084467855653,44.8089769426836,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-26,"2024-30","2024-7",2024,-69.92638888,-9.35833333,0,1.33313540832998,947.956868735269,23.0063499041124,42.7470134320424,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-27,"2024-30","2024-7",2024,-69.92638888,-9.35833333,0,1.39198678349347,948.138649332491,23.2421351270265,45.0672534916906,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-28,"2024-30","2024-7",2024,-69.92638888,-9.35833333,0,1.48289450850425,948.681678334082,23.7305937347976,46.3309036619722,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-29,"2024-31","2024-7",2024,-69.92638888,-9.35833333,0,1.58452110410158,948.93336528505,23.2519113205248,50.8518955758298,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-30,"2024-31","2024-7",2024,-69.92638888,-9.35833333,0,1.92959179263361,949.443278690078,22.1142476645837,55.6683468324542,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-07-31,"2024-31","2024-7",2024,-69.92638888,-9.35833333,0,2.50612566764041,949.338167937501,22.3664659377713,54.9199865396092,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-01,"2024-31","2024-8",2024,-69.92638888,-9.35833333,0,2.76929062249634,949.106598248969,23.9113693575483,50.1847179830452,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-02,"2024-31","2024-8",2024,-69.92638888,-9.35833333,0,2.67571418886099,948.299930667838,23.5681515250376,47.8959613202373,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-03,"2024-31","2024-8",2024,-69.92638888,-9.35833333,0,2.63715173563122,947.592216727823,23.7723856993445,47.4037969696426,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-04,"2024-31","2024-8",2024,-69.92638888,-9.35833333,0,2.06520412646182,948.173100450925,23.7795890502839,47.2954356141206,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-05,"2024-32","2024-8",2024,-69.92638888,-9.35833333,0,2.07081364852774,948.251264245286,24.036180868063,44.1842785503568,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-06,"2024-32","2024-8",2024,-69.92638888,-9.35833333,0,2.05666942853693,946.933661519456,23.9910545772593,43.5472076621446,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-07,"2024-32","2024-8",2024,-69.92638888,-9.35833333,0,1.62307900538738,945.034469971814,24.0134140350676,42.6867088358919,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-08,"2024-32","2024-8",2024,-69.92638888,-9.35833333,0,1.26105144674683,944.424115995823,23.2451321039275,51.2219093483826,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-09,"2024-32","2024-8",2024,-69.92638888,-9.35833333,0,1.6645320188597,946.609710145493,20.5791820316835,63.8861533034936,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-10,"2024-32","2024-8",2024,-69.92638888,-9.35833333,0,2.13492822248577,947.753707356559,17.0507577301838,59.5692434948736,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-11,"2024-32","2024-8",2024,-69.92638888,-9.35833333,0,1.57778581891698,947.355920339724,18.5343422344006,47.3919404817462,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-12,"2024-33","2024-8",2024,-69.92638888,-9.35833333,0,1.84617858673279,948.665937476808,19.6231322746073,38.2903682372676,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-13,"2024-33","2024-8",2024,-69.92638888,-9.35833333,0,1.91827840744501,948.790949820382,19.3292137463966,35.766259088564,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-14,"2024-33","2024-8",2024,-69.92638888,-9.35833333,0,1.59773657824091,948.511804638059,20.3221637688152,49.8078441551192,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-15,"2024-33","2024-8",2024,-69.92638888,-9.35833333,0,1.19142218483569,948.205382200396,23.2466616426457,46.6913358349455,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-16,"2024-33","2024-8",2024,-69.92638888,-9.35833333,0,1.28284188525863,947.828186272411,25.2264376674132,42.2124028677926,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-17,"2024-33","2024-8",2024,-69.92638888,-9.35833333,0,1.46901533613493,947.106594046476,26.3916611621005,38.4283916804064,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-18,"2024-33","2024-8",2024,-69.92638888,-9.35833333,0,1.51871856022035,946.981814424,26.7670644601522,35.1430569272122,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-19,"2024-34","2024-8",2024,-69.92638888,-9.35833333,0,1.45164762768295,946.798020378757,26.2859063123675,34.0529535457836,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-20,"2024-34","2024-8",2024,-69.92638888,-9.35833333,0,1.32288450400151,947.281129676215,26.3712844243829,33.7937255153635,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-21,"2024-34","2024-8",2024,-69.92638888,-9.35833333,0,2.48296563398861,946.161387833258,25.9506124184382,37.2982820388458,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-22,"2024-34","2024-8",2024,-69.92638888,-9.35833333,0,2.02018792586819,944.759008212519,26.1052815444492,36.2437806898229,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-23,"2024-34","2024-8",2024,-69.92638888,-9.35833333,0,2.07766967269503,943.75924738733,24.7603258363592,43.9054339390942,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-24,"2024-34","2024-8",2024,-69.92638888,-9.35833333,0,1.88957836749059,946.216304971814,23.0364225933748,56.5162292798613,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-25,"2024-34","2024-8",2024,-69.92638888,-9.35833333,0,2.60866037073627,949.737830064205,19.1382342473124,61.2293596581326,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-26,"2024-35","2024-8",2024,-69.92638888,-9.35833333,0,2.01675113180851,949.68465153967,18.1195453038661,51.1766891878177,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-27,"2024-35","2024-8",2024,-69.92638888,-9.35833333,0,2.11519603555287,949.258727109739,21.5691117898786,41.4218659408397,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-28,"2024-35","2024-8",2024,-69.92638888,-9.35833333,0,2.04873966536092,949.315789628935,22.7944051744362,42.9039621676964,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-29,"2024-35","2024-8",2024,-69.92638888,-9.35833333,0,2.33873260446513,949.710013337517,24.4587576569909,42.5994717435573,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-30,"2024-35","2024-8",2024,-69.92638888,-9.35833333,0,1.9297255539118,949.075726443524,25.4562320359787,38.7685654973783,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-08-31,"2024-35","2024-8",2024,-69.92638888,-9.35833333,0,1.68525461394796,947.526032247426,26.413950231094,34.0132836291547,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-01,"2024-35","2024-9",2024,-69.92638888,-9.35833333,0,1.61988348230774,947.127810723405,26.6169631412564,31.29160714667,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-02,"2024-36","2024-9",2024,-69.92638888,-9.35833333,0,1.56961749746198,945.13795489576,26.0929481666185,33.1890790068054,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-03,"2024-36","2024-9",2024,-69.92638888,-9.35833333,0,1.62102117361567,944.370835686231,27.3975969859841,31.4938394875671,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-04,"2024-36","2024-9",2024,-69.92638888,-9.35833333,0,2.06858392695053,944.759820460136,28.1688972679425,25.9030765838889,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-05,"2024-36","2024-9",2024,-69.92638888,-9.35833333,0,1.80257237242537,945.461110204492,26.5037759547268,33.877460703194,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-06,"2024-36","2024-9",2024,-69.92638888,-9.35833333,0,2.39968333630588,944.932064859051,25.2398431292794,45.4264568414385,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-07,"2024-36","2024-9",2024,-69.92638888,-9.35833333,0,2.11334647607265,943.281120017112,26.4909704420253,42.1092244177296,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-08,"2024-36","2024-9",2024,-69.92638888,-9.35833333,0,2.64326617377632,944.888940884676,28.076202943225,33.9635548275321,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-09,"2024-37","2024-9",2024,-69.92638888,-9.35833333,0,2.07819015978834,944.4647888297,27.5851159030568,32.5363923883789,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-10,"2024-37","2024-9",2024,-69.92638888,-9.35833333,0,1.82158265550185,943.061613556279,27.3511753950118,30.2558278971267,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-11,"2024-37","2024-9",2024,-69.92638888,-9.35833333,0,1.96314874390701,942.388663656984,27.0860699029119,31.7646075496018,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-12,"2024-37","2024-9",2024,-69.92638888,-9.35833333,0,1.8151414918752,943.044932250615,27.5134307716405,31.695626344422,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-13,"2024-37","2024-9",2024,-69.92638888,-9.35833333,0,1.95820521889683,942.431839942562,27.9963322056901,30.6642522664913,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-14,"2024-37","2024-9",2024,-69.92638888,-9.35833333,0,2.04425044486372,942.507613846549,27.4916654844207,32.6879029722848,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-15,"2024-37","2024-9",2024,-69.92638888,-9.35833333,0,2.55439125072473,943.750236412371,25.3106470589155,48.8522054056121,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-16,"2024-38","2024-9",2024,-69.92638888,-9.35833333,0,2.03509887338652,944.66062372064,23.3763748319524,61.4307766628057,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-17,"2024-38","2024-9",2024,-69.92638888,-9.35833333,0,2.17396567363481,944.185818752538,24.3349228159866,56.2442399803404,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-18,"2024-38","2024-9",2024,-69.92638888,-9.35833333,0,2.42415498922506,943.372300456623,24.8985711517009,54.1896201191542,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-19,"2024-38","2024-9",2024,-69.92638888,-9.35833333,0,2.42830239036514,942.252130161069,26.481192735787,50.138336283998,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-20,"2024-38","2024-9",2024,-69.92638888,-9.35833333,0,2.41517293530415,941.104043139076,27.404292351358,46.4530516705033,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-21,"2024-38","2024-9",2024,-69.92638888,-9.35833333,0,1.9366248642605,941.967355349072,25.6000200109895,52.1026017890577,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-22,"2024-38","2024-9",2024,-69.92638888,-9.35833333,0,1.60627495234794,940.941238638894,27.5219952933608,45.7514767244848,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-23,"2024-39","2024-9",2024,-69.92638888,-9.35833333,0,1.70680223452357,940.883062499507,29.0949998638252,38.2732025587037,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-24,"2024-39","2024-9",2024,-69.92638888,-9.35833333,0,1.71180663127298,941.306914103017,28.9499841042425,37.4219896310983,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-25,"2024-39","2024-9",2024,-69.92638888,-9.35833333,0,2.00945668973379,940.514552845886,29.2117892192405,37.8379879147928,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-26,"2024-39","2024-9",2024,-69.92638888,-9.35833333,0,2.01074777067375,940.462137574215,29.0695332093071,38.1414927346355,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-27,"2024-39","2024-9",2024,-69.92638888,-9.35833333,0,2.18573512870862,941.280940548306,26.7301289552552,53.4514904760996,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-28,"2024-39","2024-9",2024,-69.92638888,-9.35833333,0,2.25180596429658,942.228547450116,27.582084654237,45.3882472811297,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-29,"2024-39","2024-9",2024,-69.92638888,-9.35833333,0,2.27598651143318,942.341679441195,27.6173117908452,47.8489770355443,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-09-30,"2024-40","2024-9",2024,-69.92638888,-9.35833333,0,2.69239044365391,942.153759398099,28.0393162535629,48.5832713852085,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-01,"2024-40","2024-10",2024,-69.92638888,-9.35833333,0,2.08916186175869,940.754841735066,28.3487923969421,43.928840172942,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-02,"2024-40","2024-10",2024,-69.92638888,-9.35833333,0,1.90153371331926,939.411267907864,28.7820153005661,41.6062027261251,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-03,"2024-40","2024-10",2024,-69.92638888,-9.35833333,0,2.05239842049134,941.011475904892,28.1801453639115,47.8464971793801,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-04,"2024-40","2024-10",2024,-69.92638888,-9.35833333,0,2.80106760870604,942.393033898459,27.2444812809378,48.8453564300334,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-05,"2024-40","2024-10",2024,-69.92638888,-9.35833333,0,2.25628625409098,942.755694115186,27.0826879669527,48.5726428740987,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-06,"2024-40","2024-10",2024,-69.92638888,-9.35833333,0,2.07754408844399,941.712465849898,27.9230035389822,45.0980103448095,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-07,"2024-41","2024-10",2024,-69.92638888,-9.35833333,0,2.17628914334216,940.165556760828,28.3705563830005,44.41599769705,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-08,"2024-41","2024-10",2024,-69.92638888,-9.35833333,0,1.80860937865154,940.109725094248,29.1214361081495,46.2243846254274,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-09,"2024-41","2024-10",2024,-69.92638888,-9.35833333,0,2.05415029120125,941.39489637661,27.9723973106258,51.6126348459877,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-10,"2024-41","2024-10",2024,-69.92638888,-9.35833333,0,1.63818562042821,961.385431971041,23.3074825698801,72.1358582465648,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-11,"2024-41","2024-10",2024,-69.92638888,-9.35833333,0,2.48556489967988,942.339695923306,25.4269764577047,71.9584353126391,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-12,"2024-41","2024-10",2024,-69.92638888,-9.35833333,0,1.81356398803096,945.357475251258,25.7334038718444,67.8740161308082,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-13,"2024-41","2024-10",2024,-69.92638888,-9.35833333,0,1.9776021457777,951.764223286711,25.168737325898,61.3781188801559,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-14,"2024-42","2024-10",2024,-69.92638888,-9.35833333,0,2.34153102307407,947.568667182109,27.5145778708389,56.6040783668023,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-15,"2024-42","2024-10",2024,-69.92638888,-9.35833333,0,2.10460155731812,949.74891481245,23.7043366390655,68.5047108173605,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-16,"2024-42","2024-10",2024,-69.92638888,-9.35833333,0,1.73256179109924,944.162665738147,26.264457460719,64.8495098821024,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-17,"2024-42","2024-10",2024,-69.92638888,-9.35833333,0,1.36824051895645,947.075670513064,25.4192245705333,64.8922182803873,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-18,"2024-42","2024-10",2024,-69.92638888,-9.35833333,0,1.71595880168096,946.932407991242,24.6629100317445,66.5038401475673,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-19,"2024-42","2024-10",2024,-69.92638888,-9.35833333,0,1.85072886233131,945.69580371681,22.7976039082361,74.2735796271827,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-20,"2024-42","2024-10",2024,-69.92638888,-9.35833333,0,2.07316544440917,945.366960296676,21.9212979653263,77.5165959331688,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-21,"2024-43","2024-10",2024,-69.92638888,-9.35833333,0,2.63700797645327,948.005850142466,24.0468327795857,71.1806137900632,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-22,"2024-43","2024-10",2024,-69.92638888,-9.35833333,0,1.59605810932515,949.213336038066,25.6233292506436,72.0452425779563,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-23,"2024-43","2024-10",2024,-69.92638888,-9.35833333,0,1.38380590801933,946.487806374783,26.7885633460973,66.3757872388521,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-24,"2024-43","2024-10",2024,-69.92638888,-9.35833333,0,1.73680375220952,943.528011581134,27.1468350074921,64.3613852736675,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
"A102",2024-10-25,"2024-43","2024-10",2024,-69.92638888,-9.35833333,0,2.27572469018688,943.685897488899,26.1896993109196,68.8655376647314,0,0,"N","AC","PARQUE ESTADUAL CHANDLESS",184.51
